custom_id,choice_id,choice,rent,norm_rent,puma,built_since_jan2010,bedrooms,hh_income,nPersons,income_norm_rent,income_bedrooms,nPerson_bedrooms
18,2,0,1100.0,0.3516423219980649,02906,0,2.0,88000.0,3,30944.52433582971,176000.0,6.0
18,3,0,2600.0,3.7907272680717936,02906,0,2.0,88000.0,3,333583.99959031784,176000.0,6.0
18,4,0,1200.0,0.40742052866753475,02906,0,3.0,88000.0,3,35853.00652274306,264000.0,9.0
18,5,0,1100.0,0.3516423219980649,02906,0,2.0,88000.0,3,30944.52433582971,176000.0,6.0
18,6,0,2600.0,3.7907272680717936,02906,0,2.0,88000.0,3,333583.99959031784,176000.0,6.0
18,7,0,2600.0,3.7907272680717936,02906,0,2.0,88000.0,3,333583.99959031784,176000.0,6.0
18,8,0,2600.0,3.7907272680717936,02906,0,2.0,88000.0,3,333583.99959031784,176000.0,6.0
18,9,0,1100.0,0.3516423219980649,02906,0,2.0,88000.0,3,30944.52433582971,176000.0,6.0
19,1,1,1400.0,1.0394593112128105,03201,0,2.0,88120.0,3,91597.15450407287,176240.0,6.0
19,2,0,750.0,-0.04741416587702774,03201,0,1.0,88120.0,3,-4178.136297083684,88120.0,3.0
19,3,0,1100.0,0.3516423219980649,03201,0,2.0,88120.0,3,30986.721414469477,176240.0,6.0
19,4,0,1400.0,1.648140956909891,03201,0,1.0,88120.0,3,145234.1811228996,88120.0,3.0
19,5,0,750.0,-0.04741416587702774,03201,0,1.0,88120.0,3,-4178.136297083684,88120.0,3.0
19,6,0,1400.0,1.648140956909891,03201,0,1.0,88120.0,3,145234.1811228996,88120.0,3.0
19,7,0,1400.0,1.648140956909891,03201,0,1.0,88120.0,3,145234.1811228996,88120.0,3.0
19,8,0,1400.0,1.648140956909891,03201,0,1.0,88120.0,3,145234.1811228996,88120.0,3.0
19,9,0,1100.0,0.3516423219980649,03201,0,2.0,88120.0,3,30986.721414469477,176240.0,6.0
20,1,1,820.0,0.13518407811540967,03201,0,1.0,15000.0,1,2027.761171731145,15000.0,1.0
20,2,0,1400.0,1.648140956909891,03201,0,1.0,15000.0,1,24722.114353648365,15000.0,1.0
20,3,0,1100.0,0.3516423219980649,03201,0,2.0,15000.0,1,5274.634829970973,30000.0,2.0
20,4,0,1400.0,1.648140956909891,03201,0,1.0,15000.0,1,24722.114353648365,15000.0,1.0
20,5,0,1100.0,0.3516423219980649,03201,0,2.0,15000.0,1,5274.634829970973,30000.0,2.0
20,6,0,1400.0,1.648140956909891,03201,0,1.0,15000.0,1,24722.114353648365,15000.0,1.0
20,7,0,750.0,-0.04741416587702774,03201,0,1.0,15000.0,1,-711.2124881554162,15000.0,1.0
20,8,0,1400.0,1.648140956909891,03201,0,1.0,15000.0,1,24722.114353648365,15000.0,1.0
20,9,0,1100.0,0.3516423219980649,03201,0,2.0,15000.0,1,5274.634829970973,30000.0,2.0
21,1,1,150.0,-1.8264448105152966,03300,0,2.0,6000.0,2,-10958.66886309178,12000.0,4.0
21,2,0,520.0,-0.6473798247093221,03300,0,1.0,6000.0,2,-3884.2789482559324,6000.0,2.0
